ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
8,19,947.4700315457413,186.57413249211356,0,19
8,20,723.4410256410256,188.55897435897435,0,20
8,21,935.1496437054632,216.9643705463183,0,21
8,22,727.5911602209944,212.5303867403315,0,22
8,23,391.37366548042706,228.18505338078293,0,23
8,24,920.7068062827225,243.95811518324606,0,24
8,25,386.99384615384616,258.5969230769231,0,25
8,26,918.2938388625593,264.6919431279621,0,26
8,27,935.0833333333334,276.18859649122805,0,27
8,28,379.4845360824742,282.98625429553266,0,28
8,29,912.983870967742,294.758064516129,0,29
8,30,402.1185770750988,302.17786561264825,0,30
8,31,357.0658307210031,310.8996865203762,0,31
8,32,348.25613079019075,341.9809264305177,0,32
8,33,455.3382899628253,342.1524163568773,0,33
8,34,84.17444717444718,351.7174447174447,0,34
8,35,486.33903133903135,351.76353276353274,0,35
8,36,569.1582914572864,358.53015075376885,0,36
8,37,518.256484149856,361.1873198847262,0,37
8,38,540.6610455311973,372.0573355817875,0,38
8,39,499.0472103004292,369.9828326180257,0,39
8,40,457.38039215686274,370.7803921568627,0,40
8,41,585.8916408668731,379.671826625387,0,41
8,42,433.2201257861635,382.3207547169811,0,42
8,43,467.7093690248566,388.21988527724665,0,43
8,44,107.92084432717678,382.51715039577834,0,44
8,45,605.3527508090615,389.40776699029124,0,45
8,46,558.0725,389.6975,0,46
8,47,626.8341013824885,384.85714285714283,0,47
8,48,896.9287469287469,396.2014742014742,0,48
8,49,646.112,391.064,0,49
8,50,917.9201680672269,391.2563025210084,0,50
8,51,514.6340425531915,390.6340425531915,0,51
8,52,868.463492063492,391.28253968253966,0,52
8,53,492.2371794871795,390.94871794871796,0,53
8,54,944.4634146341464,400.8231707317073,0,54
8,55,668.7755681818181,408.57954545454544,0,55
8,56,568.0574712643678,413.95402298850576,0,56
8,57,845.193220338983,408.2677966101695,0,57
8,58,480.11245674740485,409.2006920415225,0,58
8,59,620.4273504273505,410.3034188034188,0,59
8,60,585.8620689655172,416.5485893416928,0,60
8,61,693.0764331210191,413.93949044585986,0,61
8,62,517.0061919504644,420.53250773993807,0,62
8,63,874.3226600985222,420.2118226600985,0,63
8,64,434.05555555555554,417.12654320987656,0,64
8,65,545.716723549488,418.75767918088735,0,65
8,66,646.0752688172043,416.4874551971326,0,66
8,67,915.5836177474403,419.39590443686006,0,67
8,68,973.465034965035,420.5839160839161,0,68
8,69,825.3975409836065,422.2090163934426,0,69
8,70,607.4039735099337,434.3421633554084,0,70
8,71,935.2840095465393,433.39379474940336,0,71
8,72,903.7903525046382,438.4990723562152,0,72
8,73,468.7440476190476,431.31349206349205,0,73
8,74,852.190635451505,436.4214046822743,0,74
8,75,954.8986928104575,439.83660130718954,0,75
8,76,640.1203501094092,435.10722100656454,0,76
8,77,674.0741687979539,442.7493606138107,0,77
8,78,524.9875776397515,443.48447204968943,0,78
8,79,585.5788288288288,450.7027027027027,0,79
8,80,696.9578651685393,447.5084269662921,0,80
8,81,559.3284457478006,441.3929618768328,0,81
8,82,970.4426877470356,456.9189723320158,0,82
8,83,881.5299145299145,449.78632478632477,0,83
8,84,640.5858369098712,470.29828326180257,0,84
8,85,625.7767441860465,458.4093023255814,0,85
8,86,533.5736677115988,463.6708463949843,0,86
8,87,555.3168604651163,465.9186046511628,0,87
8,88,858.3905579399142,465.4077253218884,0,88
8,89,902.1314741035857,466.32669322709165,0,89
8,90,597.9253731343283,471.0626865671642,0,90
8,91,921.7426470588235,474.9264705882353,0,91
8,92,944.562015503876,470.6085271317829,0,92
8,93,667.2914285714286,469.63428571428574,0,93
8,94,874.6775,477.4675,0,94
8,95,574.8739837398374,489.4776422764228,0,95
8,96,686.609693877551,481.92602040816325,0,96
8,97,980.8202247191011,483.65917602996257,0,97
8,98,615.8177777777778,482.8088888888889,0,98
8,99,517.6373626373627,491.35164835164835,0,99
8,100,838.2251082251082,485.0735930735931,0,100
8,101,898.0,493.2746913580247,0,101
8,102,854.075,489.0125,0,102
8,103,659.9537275064267,501.7634961439589,0,103
8,104,958.223880597015,490.1194029850746,0,104
8,105,546.5747126436781,491.39942528735634,0,105
8,106,706.6631578947369,494.86842105263156,0,106
8,107,599.2685714285715,503.3257142857143,0,107
8,108,933.1171548117155,498.0083682008368,0,108
8,109,684.0034602076124,505.43598615916954,0,109
8,110,620.006600660066,509.9306930693069,0,110
8,111,960.3550295857988,508.1804733727811,0,111
8,112,638.6284403669724,515.2477064220184,0,112
8,113,851.5965909090909,504.5568181818182,0,113
8,114,883.6103896103896,506.4718614718615,0,114
8,115,528.665671641791,519.7432835820896,0,115
8,116,558.6943620178041,513.5519287833828,0,116
8,117,714.5419354838709,521.1193548387097,0,117
8,118,734.9589041095891,525.5068493150685,0,118
8,119,696.3419689119171,519.3937823834196,0,119
8,120,926.2452830188679,517.4188679245283,0,120
8,121,902.9950248756219,524.681592039801,0,121
8,122,572.5089108910892,535.3762376237623,0,122
8,123,965.0949152542373,533.2542372881356,0,123
8,124,655.3628571428571,539.5457142857143,0,124
8,125,543.743515850144,535.9394812680115,0,125
8,126,675.4448275862069,535.5448275862069,0,126
8,127,597.806779661017,536.8915254237288,0,127
8,128,943.3283582089553,535.1940298507462,0,128
8,129,889.0496894409938,537.5248447204968,0,129
8,130,614.7627551020408,547.5739795918367,0,130
8,131,868.421052631579,549.6210526315789,0,131
8,132,631.9196617336153,559.9302325581396,0,132
8,133,695.436170212766,548.0177304964539,0,133
8,134,919.2775119617224,543.0,0,134
8,135,719.985632183908,558.9454022988506,0,135
8,136,746.0623441396509,561.0124688279302,0,136
8,137,524.1244239631336,555.1981566820276,0,137
8,138,732.5252525252525,553.3030303030303,0,138
8,139,943.1031746031746,557.3650793650794,0,139
8,140,594.5,568.8029850746269,0,140
8,141,552.0766871165645,563.4141104294479,0,141
8,142,893.3933933933934,567.6636636636637,0,142
8,143,675.6254826254826,565.3590733590734,0,143
8,144,916.5957446808511,567.0425531914893,0,144
8,145,655.9690721649484,573.7319587628866,0,145
8,146,516.3451327433628,579.5634218289085,0,146
8,147,966.9863636363636,570.3409090909091,0,147
8,148,537.6234309623431,577.9205020920502,0,148
8,149,702.4426877470356,576.8181818181819,0,149
8,150,879.7480314960629,581.2165354330708,0,150
8,151,940.5833333333334,579.9625,0,151
8,152,581.5417789757413,584.2425876010782,0,152
8,153,688.2260869565217,590.9217391304347,0,153
8,154,556.0559701492538,593.2462686567164,0,154
8,155,959.4461883408072,593.0538116591928,0,155
8,156,648.3258928571429,592.7678571428571,0,156
8,157,624.0297029702971,595.7722772277227,0,157
8,158,924.6206896551724,602.2068965517242,0,158
8,159,538.2880886426593,610.634349030471,0,159
8,160,581.8126520681266,612.5328467153284,0,160
8,161,599.9668508287293,601.878453038674,0,161
8,162,702.2827380952381,610.0952380952381,0,162
8,163,673.3604651162791,605.6589147286821,0,163
8,164,635.2293577981651,610.2798165137615,0,164
8,165,613.4125326370757,622.1462140992168,0,165
8,166,874.454054054054,615.9135135135135,0,166
8,167,561.1119402985074,621.9365671641791,0,167
8,168,938.5464362850972,625.6501079913606,0,168
8,169,655.7067307692307,618.3509615384615,0,169
8,170,377.2251908396947,628.5801526717557,0,170
8,171,670.9266055045872,632.65749235474,0,171
8,172,640.5548961424332,636.353115727003,0,172
8,173,971.3558897243108,639.4135338345865,0,173
8,174,886.2578947368421,637.1368421052632,0,174
8,175,579.7857142857143,638.7047619047619,0,175
8,176,687.959349593496,644.6314363143631,0,176
8,177,350.7311320754717,639.8584905660377,0,177
8,178,615.4362745098039,646.8357843137255,0,178
8,179,596.0818965517242,657.6939655172414,0,179
8,180,649.4760479041917,662.3233532934132,0,180
8,181,613.9264214046823,673.7491638795987,0,181
8,182,660.3706293706293,677.7132867132867,0,182
8,183,630.827067669173,687.4097744360902,0,183
8,184,191.10163934426228,717.7245901639344,0,184
8,185,183.86315789473684,748.4140350877193,0,185
8,186,961.0318181818182,771.709090909091,0,186
8,187,971.276836158192,791.3107344632768,0,187
8,188,582.8040201005025,798.4572864321608,0,188
8,189,952.8756218905472,805.5771144278607,0,189
8,190,595.6230366492147,822.130890052356,0,190
8,191,949.0837104072398,829.4049773755656,0,191
8,192,776.207756232687,834.382271468144,0,192
8,193,929.9878048780488,861.8170731707318,0,193
8,194,789.6132315521628,867.9541984732824,0,194
8,195,911.2373887240356,872.4688427299703,0,195
8,196,955.8817567567568,874.9324324324324,0,196
8,197,906.6686046511628,931.3546511627907,0,197
8,198,882.5315789473684,937.4,0,198
8,199,895.4454545454546,952.8727272727273,0,199
8,200,919.9940476190476,951.9880952380952,0,200
8,201,904.9473684210526,971.1052631578947,0,201
8,202,883.5158371040724,978.2217194570136,0,202
8,203,57.80128205128205,982.7019230769231,0,203
9,1,971.1056603773585,206.2188679245283,0,1
9,2,485.86174242424244,248.68371212121212,0,2
9,3,462.6200417536534,261.2484342379958,0,3
9,4,962.6842105263158,274.4736842105263,0,4
9,5,474.20101781170484,287.04325699745544,0,5
9,6,536.4022988505748,300.68390804597703,0,6
9,7,486.98125,305.18125,0,7
9,8,451.7243243243243,316.94864864864866,0,8
9,9,557.8746736292428,321.08877284595303,0,9
9,10,169.2529832935561,325.6897374701671,0,10
9,11,203.25,319.61340206185565,0,11
9,12,467.671875,331.496875,0,12
9,13,500.3731343283582,327.3470149253731,0,13
9,14,183.51315789473685,326.4605263157895,0,14
9,15,530.4784946236559,333.44086021505376,0,15
9,16,141.56501182033097,345.40425531914894,0,16
9,17,842.7990543735225,337.11347517730496,0,17
9,18,186.94444444444446,342.37566137566137,0,18
9,19,723.5625,338.9,0,19
9,20,864.1466666666666,349.1977777777778,0,20
9,21,221.82579185520362,344.7081447963801,0,21
9,22,540.9241573033707,352.57865168539325,0,22
9,23,496.7676767676768,351.50757575757575,0,23
9,24,190.6953125,355.28125,0,24
9,25,728.0515463917526,356.8041237113402,0,25
9,26,158.17195767195767,363.64285714285717,0,26
9,27,879.5820512820513,363.0,0,27
9,28,231.15261958997723,368.05694760820046,0,28
9,29,823.5964523281597,370.63858093126385,0,29
9,30,221.39506172839506,359.82716049382714,0,30
9,31,192.2385496183206,368.8435114503817,0,31
9,32,839.2279069767442,383.92790697674417,0,32
9,33,882.1495726495726,382.68589743589746,0,33
9,34,887.8658536585366,401.979674796748,0,34
9,35,843.620202020202,406.13535353535354,0,35
9,36,864.7283464566929,418.1417322834646,0,36
9,37,213.9066985645933,418.11961722488036,0,37
9,38,228.3011152416357,435.3717472118959,0,38
9,39,621.7066189624329,447.1878354203936,0,39
9,40,255.49545454545455,442.7090909090909,0,40
9,41,193.19891008174386,444.82288828337875,0,41
9,42,650.017094017094,467.68589743589746,0,42
9,43,706.1176470588235,462.52685421994886,0,43
9,44,207.23529411764707,454.3411764705882,0,44
9,45,238.64550264550263,459.8888888888889,0,45
9,46,161.0,469.73262032085563,0,46
9,47,208.2608695652174,476.32480818414325,0,47
9,48,185.9090909090909,472.4825174825175,0,48
9,49,231.35243553008596,485.59312320916905,0,49
9,50,260.23571428571427,498.16785714285714,0,50
9,51,705.9973821989529,494.25392670157066,0,51
9,52,169.4904214559387,494.2758620689655,0,52
9,53,144.08219178082192,499.4986301369863,0,53
9,54,191.33258426966293,508.09213483146067,0,54
9,55,207.25349922239502,521.8522550544324,0,55
9,56,817.9149560117302,514.0381231671554,0,56
9,57,236.59102244389027,517.0423940149626,0,57
9,58,158.75912408759123,520.7153284671533,0,58
9,59,856.345205479452,521.3945205479451,0,59
9,60,750.5618279569892,524.2741935483871,0,60
9,61,802.8901098901099,528.4697802197802,0,61
9,62,279.23037974683547,532.7645569620253,0,62
9,63,248.58314350797266,537.1799544419134,0,63
9,64,789.5379146919431,541.2369668246446,0,64
9,65,841.479674796748,537.5311653116531,0,65
9,66,170.9299191374663,538.8733153638814,0,66
9,67,217.7596153846154,549.5120192307693,0,67
9,68,743.2809917355372,542.7768595041322,0,68
9,69,872.0370370370371,547.2685185185185,0,69
9,70,772.8440366972477,551.474006116208,0,70
9,71,948.3785046728972,550.4345794392524,0,71
9,72,826.1306818181819,555.2585227272727,0,72
9,73,851.0967741935484,562.3104838709677,0,73
9,74,265.93402777777777,560.3159722222222,0,74
9,75,187.08797653958945,559.6392961876833,0,75
9,76,747.4406779661017,562.8203389830509,0,76
9,77,239.5258064516129,567.4387096774194,0,77
9,78,928.6111111111111,569.7307692307693,0,78
9,79,766.922077922078,576.8658008658009,0,79
9,80,794.9815789473685,569.5763157894737,0,80
9,81,866.9009009009009,576.2012012012012,0,81
9,82,292.44225352112676,584.681690140845,0,82
9,83,834.7517006802722,578.8945578231293,0,83
9,84,973.4948805460751,579.2457337883959,0,84
9,85,328.86341463414635,579.8146341463415,0,85
9,86,260.1734693877551,574.8061224489796,0,86
9,87,797.8069414316703,589.2863340563991,0,87
9,88,262.375,587.3841463414634,0,88
9,89,312.78248587570624,599.6214689265537,0,89
9,90,343.76444444444445,601.4266666666666,0,90
9,91,837.0023980815348,599.9904076738609,0,91
9,92,326.73333333333335,599.2333333333333,0,92
9,93,288.57808857808857,613.4918414918415,0,93
9,94,810.7731092436975,611.9187675070028,0,94
9,95,336.16629711751665,627.1485587583148,0,95
9,96,316.765237020316,640.8623024830699,0,96
9,97,824.3636363636364,641.5795454545455,0,97
9,98,275.1437768240343,642.3068669527897,0,98
9,99,957.658273381295,641.7625899280575,0,99
9,100,330.6818181818182,643.3636363636364,0,100
9,101,299.4259681093394,657.5854214123007,0,101
9,102,496.2239583333333,645.9661458333334,0,102
9,103,282.8484848484849,654.8585858585859,0,103
9,104,525.021978021978,658.5302197802198,0,104
9,105,337.6947250280584,670.9708193041527,0,105
9,106,550.0171755725191,670.4675572519084,0,106
9,107,258.15909090909093,671.6454545454545,0,107
9,108,285.71023965141615,678.9542483660131,0,108
9,109,752.1957671957672,678.5846560846561,0,109
9,110,582.9382239382239,687.5366795366796,0,110
9,111,270.337962962963,694.6064814814815,0,111
9,112,358.47159090909093,694.1164772727273,0,112
9,113,756.6024691358025,715.958024691358,0,113
9,114,590.0323886639676,710.5425101214574,0,114
9,115,828.5407407407407,718.3555555555556,0,115
9,116,616.4685039370079,723.4370078740158,0,116
9,117,843.5178571428571,742.9464285714286,0,117
9,118,780.1974522292994,767.4649681528663,0,118
9,119,681.7159353348729,784.2632794457274,0,119
9,120,868.3333333333334,790.937984496124,0,120
9,121,710.6216216216217,788.6546546546547,0,121
9,122,565.0282776349615,793.521850899743,0,122
9,123,758.9423076923077,793.5737179487179,0,123
9,124,731.1231884057971,797.8152173913044,0,124
9,125,547.9222222222222,807.7244444444444,0,125
9,126,687.8678678678679,808.4294294294294,0,126
9,127,843.1907090464548,814.880195599022,0,127
9,128,710.1706484641638,819.4914675767918,0,128
9,129,575.9705882352941,825.7705882352941,0,129
9,130,855.6397058823529,819.0,0,130
9,131,720.5990491283677,837.6909667194928,0,131
9,132,862.4797843665768,831.2129380053908,0,132
9,133,661.3274647887324,830.8380281690141,0,133
9,134,690.7933884297521,834.6818181818181,0,134
9,135,834.5456790123457,854.3901234567901,0,135
9,136,736.07326007326,851.3223443223443,0,136
9,137,757.5405405405405,855.4358108108108,0,137
9,138,652.6666666666666,853.9358974358975,0,138
9,139,864.9794344473007,856.5886889460154,0,139
9,140,389.36871508379886,872.840782122905,0,140
9,141,745.3319502074689,877.1784232365145,0,141
9,142,895.3815028901735,868.349710982659,0,142
9,143,924.9821428571429,883.6571428571428,0,143
9,144,875.3301587301587,880.8190476190476,0,144
9,145,903.7941176470588,895.8300653594771,0,145
9,146,400.20679886685554,904.5099150141643,0,146
9,147,942.5280898876405,909.2516853932584,0,147
9,148,922.5510204081633,917.0340136054422,0,148
9,149,931.2475247524752,934.8613861386139,0,149
9,150,963.5558441558442,936.864935064935,0,150
9,151,927.7673378076063,947.903803131991,0,151
9,152,745.6908602150538,959.3037634408602,0,152
10,1,116.56746031746032,61.29365079365079,0,1
10,2,690.4107142857143,65.0,0,2
10,3,468.7130044843049,81.52914798206278,0,3
10,4,681.431718061674,94.84581497797357,0,4
10,5,443.8931623931624,97.6923076923077,0,5
10,6,612.5949367088608,105.0126582278481,0,6
10,7,645.2086956521739,120.45434782608696,0,7
10,8,687.0591259640103,117.41388174807199,0,8
10,9,658.1030927835052,140.85309278350516,0,9
10,10,853.7710280373832,171.54205607476635,0,10
10,11,860.7702127659575,194.77872340425532,0,11
10,12,965.1525423728814,328.180790960452,0,12
10,13,647.2562189054727,344.7139303482587,0,13
10,14,940.2376237623762,334.35643564356434,0,14
10,15,612.4435695538058,360.79265091863516,0,15
10,16,638.8951965065502,374.3406113537118,0,16
10,17,612.595041322314,387.7892561983471,0,17
10,18,221.7751937984496,502.2248062015504,0,18
10,19,198.39662447257385,519.3839662447257,0,19
10,20,319.5023255813953,525.4930232558139,0,20
10,21,285.8612244897959,529.3591836734694,0,21
10,22,259.65277777777777,538.4768518518518,0,22
10,23,298.6371681415929,544.4513274336283,0,23
10,24,844.587341772152,546.3645569620253,0,24
10,25,433.1007194244604,551.9448441247002,0,25
10,26,732.8051470588235,590.4044117647059,0,26
10,27,382.3389121338912,593.2928870292887,0,27
10,28,749.6462093862816,613.4115523465704,0,28
10,29,357.904,610.688,0,29
10,30,765.2371134020618,754.5283505154639,0,30
10,31,733.646884272997,756.593471810089,0,31
10,32,146.392,781.448,0,32
10,33,864.3407643312102,793.5891719745223,0,33
10,34,906.7133333333334,804.0066666666667,0,34
10,35,162.13709677419354,806.3306451612904,0,35
10,36,875.4948453608248,808.7938144329897,0,36
10,37,840.8905775075988,820.4468085106383,0,37
10,38,876.8098591549295,822.5035211267606,0,38
