ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Children_DNA_Count,Intensity_IntegratedIntensityEdge_OriBlue,Intensity_IntegratedIntensityEdge_OriGreen,Intensity_IntegratedIntensity_OriBlue,Intensity_IntegratedIntensity_OriGreen,Intensity_LowerQuartileIntensity_OriBlue,Intensity_LowerQuartileIntensity_OriGreen,Intensity_MADIntensity_OriBlue,Intensity_MADIntensity_OriGreen,Intensity_MassDisplacement_OriBlue,Intensity_MassDisplacement_OriGreen,Intensity_MaxIntensityEdge_OriBlue,Intensity_MaxIntensityEdge_OriGreen,Intensity_MaxIntensity_OriBlue,Intensity_MaxIntensity_OriGreen,Intensity_MeanIntensityEdge_OriBlue,Intensity_MeanIntensityEdge_OriGreen,Intensity_MeanIntensity_OriBlue,Intensity_MeanIntensity_OriGreen,Intensity_MedianIntensity_OriBlue,Intensity_MedianIntensity_OriGreen,Intensity_MinIntensityEdge_OriBlue,Intensity_MinIntensityEdge_OriGreen,Intensity_MinIntensity_OriBlue,Intensity_MinIntensity_OriGreen,Intensity_StdIntensityEdge_OriBlue,Intensity_StdIntensityEdge_OriGreen,Intensity_StdIntensity_OriBlue,Intensity_StdIntensity_OriGreen,Intensity_UpperQuartileIntensity_OriBlue,Intensity_UpperQuartileIntensity_OriGreen,Location_CenterMassIntensity_X_OriBlue,Location_CenterMassIntensity_X_OriGreen,Location_CenterMassIntensity_Y_OriBlue,Location_CenterMassIntensity_Y_OriGreen,Location_CenterMassIntensity_Z_OriBlue,Location_CenterMassIntensity_Z_OriGreen,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_OriBlue,Location_MaxIntensity_X_OriGreen,Location_MaxIntensity_Y_OriBlue,Location_MaxIntensity_Y_OriGreen,Location_MaxIntensity_Z_OriBlue,Location_MaxIntensity_Z_OriGreen,Number_Object_Number
1,1,587,759,94,131,71,98,82.01022146507665,114.06303236797274,1.2300593987288115,619,0.7717213900732475,27.33846397952051,1,0.7733860342555995,0.8129688704736021,34.39640410265236,32.57299494980466,10.295630140987,4.393542368420933,4.0,21.458009083933064,21.87476350650434,12.018183111527682,95.25483399593904,0.9483037156704361,0.7017231053552236,0.005849158620105363,0.15425117489591472,0.11607642025271958,0.002201786876503496,0.001804541647960533,0.015489738708082864,0.0027954788636036093,0.01994737602569849,0.0023699623853532877,0.003254826989289227,0.003931970384795701,0.02012966561785207,0.024097015161531298,0.022152505380814324,0.0036986827076156284,0.0019190415594496882,0.00020349743394923835,0.004781731130159237,0.005509869444293661,0.00106119327188284,0.0030571543286507926,0.0035252603066343903,0.01406879952314398,0.006137635621318853,0.0023234231230495504,0.0009714310337033813,0.002778037999560338,0.0030912931975182055,0.004925300686045925,1,0.49205769039690495,0.15217822534032166,4.961883031763136,1.090669107856229,0.006965743727050722,0.0017853055614978075,0.0014496070798486471,7.629510946571827e-05,0.47967569814134753,0.031340697029322385,0.007797360420227051,0.0021820401307195425,0.01281757839024067,0.0024109254591166973,0.00600070354142567,0.0018558320163453862,0.008452952353940607,0.0018580393660242401,0.008499274961650372,0.0018463416490703821,0.004654001910239458,0.00158693827688694,0.004654001910239458,0.0013122758828103542,0.0006538785515817621,0.00011492275663425172,0.0018274974781397476,0.00012310601123353485,0.009872587397694588,0.001937895780429244,82.23484440536453,81.98647117254501,114.48686406816023,114.08348139961106,0.0,0.0,82.01022146507665,114.06303236797274,84.0,84.0,118.0,99.0,0.0,0.0,1
1,2,602,986,115,159,81,130,97.43189368770764,144.01495016611295,1.3214290585550863,639,0.8453200530241547,27.685559519911603,1,0.6105476673427992,0.7567564777888628,38.13044534136499,36.05551275463989,9.848857801796104,4.163016405124639,3.802775637731995,19.365546474187152,20.37158101892761,52.66680627342176,99.9827560572969,0.9420970266040689,0.5896078507158216,0.014133784630035754,0.1651082797087573,0.11791260286662276,0.006879102571554836,0.005714103288396385,0.00825731486195434,0.03544192766827411,0.031118189222230724,0.0016070655173823253,0.003325214880392251,0.0025881145265013645,0.010295013688332189,0.013996531529264621,0.01439416174650093,0.009797071092774138,0.0017046408802713015,0.0038832600547317477,0.0013096951553851937,0.005070673400429029,0.007494441951719558,0.013948237858664336,0.017848997421725757,0.015802000827882665,0.004023547812211827,0.0030661993698559388,0.001778276948560802,0.0023184609426895775,0.0018887186852129185,0.0050834426839811596,1,0.4717631880193949,0.15123216598294675,4.878233063966036,1.1164263368118554,0.006546120624989271,0.0017700465396046638,0.0015716785565018654,7.629510946571827e-05,0.9215796864339733,0.023309299722974196,0.008911268785595894,0.0022278171963989735,0.012466620653867722,0.0022278171963989735,0.005683893831558974,0.0018220742889511656,0.008103377182667834,0.0018545287986907898,0.008392462506890297,0.0018463416490703821,0.0029297322034835815,0.0015716792549937963,0.0029297322034835815,0.0014496070798486471,0.0014004916390110516,0.00012202703650921746,0.0020641590438551776,0.0001208456976684479,0.009819180704653263,0.001937895780429244,96.99610879329165,97.42367252101414,143.20291528739986,143.99313879587234,0.0,0.0,97.43189368770764,144.01495016611295,98.0,88.0,144.0,131.0,0.0,0.0,2
1,3,627,902,580,188,558,147,568.5661881977671,167.24242424242425,1.4893172561886405,685,0.8912911964579032,28.254578293596012,1,0.6951219512195121,0.6714486089814954,42.27625796280101,40.44749683231337,9.055385138137417,4.054078108405685,4.0,18.5950307282681,19.16938137152218,-8.229473275859908,108.32590180780451,0.9153284671532846,0.48797139031109227,0.011990794020675008,0.16603277789448082,0.10579594875793592,0.013601773770614662,0.006042116455147574,0.025135438963983417,0.05372578946232262,0.03690110018103573,0.003743176466222116,0.004235275321887811,0.0044656439329606055,0.0011835479368438363,0.0016631365727285221,0.006428058853839403,0.015832350488121552,0.0030970285408191806,0.003077159447091154,0.0025815527352351666,0.003277138713572424,0.006646522477354392,0.010123428544000121,0.015606094771866155,0.004882714601102947,0.007348371162356591,0.004562692920241098,0.0022443206869974678,0.005840499248046353,0.003047570635571941,0.003046064363232493,1,0.41330587468110025,0.17325093457475305,3.6483253908809274,1.171618218999356,0.0050049591809511185,0.0017853055614978075,0.0008392459712922573,7.629510946571827e-05,0.28034086701865746,0.03213723578308263,0.00587472366169095,0.0022735942620784044,0.008529793471097946,0.002334630349650979,0.004444149190119357,0.0018629132749973447,0.005818700782904191,0.0018686095996799936,0.005920500494539738,0.0018616006709635258,0.003311207750812173,0.0015259021893143654,0.003311207750812173,0.0013275349047034979,0.0006133629010934233,0.00012734521308386404,0.001081647781387431,0.000129473814438894,0.00666819280013442,0.00194171053590253,568.3978828323585,568.5633351566773,167.0182272181455,167.21041389909092,0.0,0.0,568.5661881977671,167.24242424242425,566.0,565.0,168.0,176.0,0.0,0.0,3
1,4,515,627,549,217,530,184,539.4330097087378,200.11067961165048,1.2109704261481409,539,0.8340484680856055,25.60699837034026,1,0.8213716108452951,0.8257839980294182,34.60459074858201,32.55764119219941,9.055385138137417,4.073566525668034,4.0,18.0,19.09104734023847,0.6182942596721971,88.52691193458118,0.9554730983302412,0.6155987222493492,0.04052251103770714,0.1602158080875065,0.1164656293297926,0.018938299332556138,0.018651185488442256,0.004972286691162034,0.023791674361228008,0.0300441438960664,0.007352749807104746,0.003834869190654947,0.0030553272466039547,0.012084322224024042,0.016004995310518914,0.014334175832025682,0.008839519331033331,0.01006177401641964,0.012773494407339225,0.010663236149584244,0.003958357938682669,0.007538765799611743,0.010438653822119538,0.008890618291614168,0.013704004903850004,0.0034861673265978582,0.003869563154476038,0.003432523876541412,0.007634628313162049,0.007842545308654912,0.004346079090186469,1,0.3777065749745816,0.1466697184368968,3.114976789569482,0.9638055998366326,0.005214770790189505,0.0017700465396046638,0.0008697640150785446,9.155413135886192e-05,0.26801404052749866,0.026977434608143138,0.0061799040995538235,0.002288853283971548,0.008636606857180595,0.002288853283971548,0.004781095885754197,0.0018565787143910988,0.006048498620523267,0.0018714671841488012,0.006073090713471174,0.0018616006709635258,0.0034637979697436094,0.00158693827688694,0.0034637979697436094,0.0014801251236349344,0.0005785540064966748,0.00012455125677958794,0.0010320532239998829,0.00013147245773479407,0.006942855194211006,0.0019531548023223877,539.4037278346942,539.4599369884268,200.37708925444213,200.10903535297564,0.0,0.0,539.4330097087378,200.11067961165048,539.0,548.0,196.0,199.0,0.0,0.0,4
1,5,595,912,572,226,548,188,559.7899159663865,206.32773109243698,1.3619341636683413,631,0.8809234164587569,27.524126309792685,1,0.6524122807017544,0.7342498827597663,40.15113825347796,38.07886552931954,8.94427190999916,4.071177975191483,3.605551275463989,17.907295521007978,19.00188131374483,-18.313666220503844,100.9116882454314,0.9429477020602218,0.5224672614602909,0.02005087705928526,0.16543696469346975,0.11193540721578987,0.013469580366583536,0.010870040380985175,0.023859818911840823,0.04512916730990011,0.038039850617574526,0.000502566843357886,0.00598980907256483,0.0038796507046762042,0.00227632397432184,0.007139328824652434,0.0021622382843439693,0.014562046088106906,0.004711504086807444,0.00431292525756698,0.0022847058294185813,0.0009242994527676737,0.011439425682860138,0.012503910947493195,0.013552449144201967,0.00966889678887687,0.00630017190066602,0.0044603400288800825,0.005315136794495597,0.0065785881798629325,0.0046212972193006175,0.0004215962076994841,1,0.41838713083416224,0.15983825433067977,3.791409240104258,1.1133897914551198,0.0054016937501728535,0.0017853055614978075,0.0009308005683124065,7.629510946571827e-05,0.35583973946661235,0.03653447501790853,0.006363012362271547,0.0021820401307195425,0.00885023269802332,0.0023498893715441227,0.004864966637606538,0.001858584352682323,0.006372116369923123,0.0018712433469833948,0.006454566493630409,0.0018616006709635258,0.00334172579459846,0.001541161211207509,0.00334172579459846,0.001541161211207509,0.0004991584039117122,0.00011519885317054713,0.0011411691799581825,0.00011495722520603725,0.0072785536758601665,0.0019531548023223877,559.6842234511442,559.8069374777293,205.9879502624812,206.36005810925636,0.0,0.0,559.7899159663865,206.32773109243698,555.0,550.0,209.0,215.0,0.0,0.0,5
1,6,429,672,584,241,560,213,571.2890442890443,226.53846153846155,1.285735875874614,464,0.7782550532026731,23.371344948277684,1,0.6383928571428571,0.7777647172828214,29.630426434885315,29.206163733020468,8.94427190999916,3.766486011688744,3.1622776601683795,17.88854381999832,18.606376018750773,-31.820472651374736,83.25483399593904,0.9245689655172413,0.6403514240227255,0.012786434418702164,0.1803494558190468,0.0996306040417657,0.008378402747961927,0.014924806910518727,0.01812864211353655,0.02218813072056205,0.020683222497448937,0.006482550409947914,0.0010103998344919336,0.005247404904456719,0.018171331434923846,0.02450640350099812,0.018955092054476326,0.00958645201039805,0.0015963106784271477,0.008503828568788643,0.003981588192441231,0.002058406711758209,0.0004434872506452362,0.008851535380609758,0.014293845484701187,0.009492891741494633,0.006544413093225508,0.0012472269517475477,0.003980437818708512,0.0024531986910507494,0.004036626228600694,0.0038615398486139844,1,0.3475852671544999,0.131181811215356,2.8478828605730087,0.8045319293159992,0.005577172734774649,0.0017853055614978075,0.0010452431160956621,7.629510946571827e-05,0.36425579940496394,0.013037782684147152,0.007080186158418655,0.002151522086933255,0.009430075995624065,0.002334630349650979,0.0049655038164928555,0.0018740258745050856,0.006638421586417269,0.0018753658026013965,0.006851301062852144,0.0018616006709635258,0.0033722438383847475,0.001678492408245802,0.0033722438383847475,0.0016021972987800837,0.0009675935516276915,0.00011281929955135623,0.0014115850177162008,0.00011911501939906375,0.007751583121716976,0.0019531548023223877,570.9301045929577,571.2770412517781,226.47645684530536,226.53337126600283,0.0,0.0,571.2890442890443,226.53846153846155,569.0,568.0,226.0,222.0,0.0,0.0,6
1,7,476,682,555,248,533,217,543.6932773109244,231.69117647058823,1.3000512375669835,504,0.860450073950406,24.61832697999475,1,0.6979472140762464,0.7692004523386919,34.70573528104124,33.1058907144937,8.54400374531753,3.740720543656072,3.605551275463989,16.666177362848035,17.68377844904596,18.466941932825826,88.18376618407356,0.9444444444444444,0.5529762986258553,0.025353884879819773,0.16790596345903464,0.11134321089981343,0.015316979957038629,0.012752408544301192,0.013487535517970621,0.04262229329290272,0.03119033320639871,0.0031436978305252787,0.004252157371143327,0.0038604050097200983,0.0013145550060830655,0.016022748973859215,0.0024742830322878775,0.009387148002785633,0.0071562670316137585,0.005528464335304319,0.005537972619970381,0.0008936982554376354,0.014884573595365746,0.009949059150513261,0.014316122797734983,0.011283912488208135,0.006026574565855361,0.006339503759431725,0.0024266165075645155,0.010494390961390737,0.004158584154408472,0.002766250132633627,0,0.36665904498659074,0.14259555959142745,2.702891636872664,0.8948653389234096,0.004943923093378544,0.0018005645833909512,0.0007171742618083954,7.629510946571827e-05,0.6467328806049732,0.007711481891551098,0.006729228887706995,0.002166781108826399,0.007736324332654476,0.0023956664372235537,0.004761805779046633,0.0018518903843042526,0.005678343774942572,0.0018799691994189278,0.005752651486545801,0.0018616006709635258,0.003311207750812173,0.0016021972987800837,0.003311207750812173,0.0015716792549937963,0.0006816963480030349,0.00010499747054538907,0.0009156978241178611,0.0001187557998718237,0.006393530406057835,0.0019531548023223877,543.4773674225843,543.6856338988831,231.0815484372986,231.6921988234291,0.0,0.0,543.6932773109244,231.69117647058823,541.0,543.0,224.0,218.0,0.0,0.0,7
1,8,477,714,540,265,519,231,529.4696016771488,247.81132075471697,1.3290314254221316,511,0.8626916715590017,24.64417299969047,1,0.6680672268907563,0.7524276558640263,34.82669891962363,33.734255586866,8.54400374531753,3.7536415734801576,3.605551275463989,16.90993630815758,17.612914946689248,14.888134725899315,89.25483399593904,0.9334637964774951,0.5314488433648528,0.009897230559907377,0.17841068506159735,0.10374528100956838,0.005798638700543774,0.005324284725439543,0.014056679309465647,0.04831121006925703,0.030539441881368482,0.003894342382778898,0.0065138141255799776,0.003137713860311511,0.003575501832569671,0.014642104136209125,0.00353388030382503,0.009291338099253903,0.0053808868107041215,0.0032722993963758065,0.0030505741326512913,0.005015534139884494,0.015115768923684136,0.011691725488550162,0.01875696444646992,0.006833801036554935,0.002811073881117545,0.0044794603137559745,0.0029986211423366424,0.002855569531535903,0.004071160485266121,0.004521437535650118,1,0.3914854759350419,0.14280918589793146,3.1889982973225415,0.8939345385879278,0.005737392231822014,0.0017853055614978075,0.0009460595902055502,7.629510946571827e-05,0.06464673287237226,0.04303045369365386,0.006271458230912685,0.0021362630650401115,0.00952162966132164,0.002243076218292117,0.005151124683355815,0.001879068235499098,0.0066855310216405485,0.0018740766008132658,0.006683451822027564,0.0018768596928566694,0.0041046771220862865,0.0016174563206732273,0.004043641034513712,0.0013885709922760725,0.0004947539641049515,0.00010538974120580203,0.0011947739718167546,0.00011792947349412816,0.007614252157509327,0.0019493400468491018,529.5066438223134,529.4667656698075,247.75833887524223,247.76838385907416,0.0,0.0,529.4696016771488,247.81132075471697,531.0,532.0,245.0,255.0,0.0,0.0,8
1,9,378,520,572,264,552,238,561.563492063492,250.72486772486772,1.1877500684641578,404,0.731680934544673,21.938198374294355,1,0.7269230769230769,0.841927966624383,26.645178082158314,25.612496949731394,8.94427190999916,3.685889208122184,3.1622776601683795,17.307431057534817,18.162613080628788,-17.36142406284024,75.11269837220809,0.9356435643564357,0.7252350525901101,0.02134131402250392,0.1565781900434095,0.10188559267959676,0.006331075558710997,0.00933429526310052,0.031818900289544545,0.0024183383302588306,0.011921361998776832,0.009056245156237644,0.007728983722403058,0.003441397425551119,0.015159161409710046,0.02552801866409885,0.01723832390844911,0.007919585548528441,0.003974083569296648,0.0033919913739552036,0.0026773245076501615,0.005054763155606969,0.004349099669298862,0.006898265299449047,0.007114619756739414,0.005095485461905379,0.010305598260808254,0.004468646692039052,0.0032655465455238984,0.00423889287144963,0.004475824861200938,0.005688448612384159,0,0.3251697621308267,0.1209430075250566,2.335545933805406,0.7029373615514487,0.00509651331230998,0.0017700465396046638,0.001083390787243843,9.155413135886192e-05,0.5531483494506106,0.021874735622364996,0.006958113983273506,0.002075226977467537,0.009994659572839737,0.0022583352401852608,0.0049268145777397986,0.001832469810985706,0.0061786929465751485,0.001859622649607007,0.006225680932402611,0.0018463416490703821,0.0033722438383847475,0.001495384145528078,0.0033722438383847475,0.001495384145528078,0.0009009267447153007,0.00012573732776780344,0.001301329919679818,0.00012124345789064419,0.0072938124649226665,0.0019531548023223877,561.2222004427864,561.56456899733,250.2895596430038,250.70301951505417,0.0,0.0,561.563492063492,250.72486772486772,560.0,564.0,248.0,242.0,0.0,0.0,9
1,10,179,210,553,263,539,248,545.4860335195531,254.39106145251398,1.1440137672303048,191,0.45292610574807546,15.09668435477122,1,0.8523809523809524,0.8741153547662569,16.29433560891904,17.804493814764857,6.324555320336759,2.633049332540898,2.23606797749979,13.0,14.527183296022653,-34.92474630640436,50.72792206135786,0.93717277486911,0.7189586072794767,0.04919170993602747,0.17182379629764008,0.03205695934309719,0.0035430511680805167,0.01634763749188381,0.046754671995092645,0.015352664684927285,0.05162470104686438,0.016979554913268892,0.014753681725372262,0.011946545210368201,0.015613224275031838,0.007882384618544088,0.013923788567824752,0.02106842060069944,0.006714726430318601,0.009155587264267413,0.010645307546639844,0.005522777715043138,0.019693913324954095,0.008425579232091012,0.00553200685561675,0.00785987038456062,0.01284797204566823,0.008207416118542319,0.005694778944083721,0.0050039791189238954,0.006052807621423552,0.007606002346491793,0,0.22426185011863708,0.08720531011931598,0.7849088439252228,0.3330891889054328,0.003948272089473903,0.0017853055614978075,0.0004272526130080223,7.629510946571827e-05,0.3507653141382064,0.01605320130647209,0.006454566493630409,0.0020904859993606806,0.006454566493630409,0.0022278171963989735,0.004771528725928449,0.0018554321301982124,0.004384965608520797,0.0018608334575722504,0.004272526130080223,0.0018616006709635258,0.003662165254354477,0.001632715342566371,0.0033264667727053165,0.0016174563206732273,0.0007015261219608539,0.00010560787398350099,0.0006241134808467534,0.00011397454479800187,0.004730296786874533,0.001937895780429244,545.6109955389318,545.4997938522149,254.7188125765628,254.3827935315406,0.0,0.0,545.4860335195531,254.39106145251398,547.0,547.0,260.0,252.0,0.0,0.0,10
