ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
9,24,702.1322751322751,537.1587301587301,0,24
9,25,712.2435897435897,550.6965811965812,0,25
9,26,729.4306784660766,561.0398230088496,0,26
9,27,662.9867330016584,569.0398009950248,0,27
9,28,674.528735632184,571.2758620689655,0,28
9,29,946.0556792873051,713.4610244988864,0,29
9,30,344.634375,727.8578125,0,30
9,31,136.57252358490567,785.6515330188679,0,31
9,32,346.865275142315,750.1518026565465,0,32
10,1,979.3588785046729,79.20934579439252,0,1
10,2,582.8579881656805,84.59615384615384,0,2
10,3,548.8175487465181,89.4150417827298,0,3
10,4,522.1009933774834,101.23013245033113,0,4
10,5,566.465250965251,212.72586872586874,0,5
10,6,249.4636678200692,408.136678200692,0,6
10,7,478.0355871886121,398.6014234875445,0,7
10,8,384.16814159292034,415.08702064896755,0,8
10,9,430.771197846568,422.58815612382233,0,9
10,10,474.1625,413.75,0,10
10,11,445.6600142551675,439.4383464005702,0,11
10,12,863.7124802527646,458.63191153238546,0,12
10,13,546.0406162464986,431.96078431372547,0,13
10,14,807.7340619307832,462.0036429872495,0,14
10,15,427.9457627118644,469.6542372881356,0,15
10,16,504.9606656580938,473.6036308623298,0,16
10,17,437.0442105263158,488.0157894736842,0,17
10,18,393.2379835873388,520.2239155920281,0,18
10,19,488.35903814262025,540.5621890547263,0,19
10,20,505.1775147928994,515.3905325443787,0,20
10,21,403.9072164948454,511.1340206185567,0,21
10,22,439.8712753277712,533.9368295589989,0,22
10,23,468.53051643192487,551.0500782472614,0,23
10,24,510.5644699140401,558.6504297994269,0,24
10,25,509.9748110831234,639.0722082283795,0,25
10,26,280.24635761589406,603.2887417218543,0,26
10,27,777.0689655172414,670.1091954022988,0,27
10,28,725.0434782608696,671.0847826086956,0,28
10,29,793.4834710743802,691.267217630854,0,29
10,30,479.20686367969495,777.3174451858913,0,30
10,31,274.4137254901961,861.0313725490196,0,31
10,32,228.96774193548387,894.9887096774194,0,32
10,33,250.69416498993965,903.1207243460765,0,33
